unit_number,time_in_cycles,op_setting_1,op_setting_2,op_setting_3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21
18,113,0.0015680830753135129,0.00023942636418824382,100.0,517.6336,642.0741,1591.8019,1395.8474,14.6286,21.5834,554.746,2382.0597,9051.8327,1.3036,47.3766,522.3415,2390.4063,8151.1295,8.4105,0.03,391.557,2391.2469,100.0486,38.9095,23.3096
18,114,0.0024340780776166363,0.0001344714142728454,100.0,518.5135,643.8477,1590.5159,1401.8668,14.6069,21.6244,555.1631,2380.9236,9023.9646,1.303,47.4285,520.2294,2387.1603,8133.2027,8.3988,0.0301,391.8899,2391.2669,100.018,38.9109,23.3688
18,115,0.0012610423671507475,0.0002027497961590829,100.0,518.2373,642.0842,1590.8097,1400.7417,14.6102,21.6108,553.6517,2391.9845,9046.4141,1.2999,47.447,521.7207,2383.9892,8137.1494,8.4061,0.0299,392.0048,2383.619,99.9698,38.9068,23.2886
18,116,0.002716897711908006,1.980105959916665e-05,100.0,519.3831,642.4329,1590.5701,1400.3404,14.5902,21.6514,554.5855,2393.3394,9066.18,1.2986,47.4375,522.3206,2395.2233,8138.3696,8.3825,0.03,390.9711,2385.8687,99.7332,38.7297,23.3305
18,117,0.0007899743271806871,0.0001016770979189541,100.0,517.9913,642.15,1589.3364,1399.3546,14.6041,21.6496,554.989,2383.2644,9047.2741,1.2989,47.4549,520.3118,2388.9201,8161.1042,8.4206,0.0299,391.4142,2387.1808,99.8013,38.822,23.3428
18,118,0.0013645842335578908,0.000250594670942024,100.0,517.3509,642.1371,1591.3255,1400.7296,14.645,21.6108,553.8252,2392.3132,9043.2847,1.3021,47.4024,520.6537,2394.3953,8142.1961,8.4141,0.03,391.6194,2378.7389,100.0616,38.7931,23.3112
18,119,-0.0014165245884774696,0.0002644860359026237,100.0,519.7427,640.9547,1583.9146,1400.4561,14.5788,21.6484,555.7847,2393.3832,9034.3064,1.2979,47.4961,522.4199,2392.5839,8157.7356,8.4136,0.0299,391.8583,2390.6646,100.127,38.8376,23.2829
18,120,0.0005239766276248961,8.18426268021493e-06,100.0,516.9271,641.8082,1589.3327,1402.304,14.6449,21.6146,553.5292,2386.4792,9064.9119,1.2974,47.3692,520.6288,2385.0099,8143.9794,8.403,0.03,391.5591,2395.3219,100.1632,38.8503,23.2959
18,121,0.0017102085650184192,0.00022842128517287221,100.0,518.0376,641.8184,1589.0132,1401.9067,14.6328,21.6597,553.3496,2385.2218,9039.0618,1.2982,47.5093,520.7238,2385.7554,8143.7206,8.4,0.03,391.5763,2386.7726,100.1113,38.7708,23.3099
18,122,0.0006973856177495942,0.00015415836367265872,100.0,519.3136,641.7549,1591.8708,1397.837,14.5796,21.5795,555.7288,2384.6109,9065.8885,1.3023,47.5682,521.5795,2391.1428,8132.1538,8.4205,0.03,392.8525,2386.8083,100.079,38.8739,23.3161
18,123,0.0010043388259874662,0.00011770325654966214,100.0,517.8796,641.4583,1586.733,1397.3358,14.6046,21.6547,554.7211,2390.7451,9039.2489,1.3031,47.609,522.0946,2389.7992,8156.6168,8.4396,0.0301,391.9474,2389.2083,100.0544,38.841,23.3112
18,124,0.0006977488493899991,0.00025255208739257047,100.0,518.7186,641.9276,1584.6552,1399.808,14.647,21.6357,553.9789,2393.0332,9035.2865,1.2978,47.3363,521.7038,2386.2712,8132.7656,8.4188,0.03,391.3509,2379.5352,100.1091,38.8274,23.3049
18,125,0.0023439629907653203,0.00029900370252300575,100.0,519.1368,642.6709,1589.7286,1398.8486,14.6124,21.6296,554.1207,2389.1351,9042.5737,1.2994,47.5277,521.0635,2385.8776,8149.1936,8.4135,0.03,392.917,2385.5047,100.251,38.9203,23.2918
18,126,0.002885120801535173,0.0003602950812916743,100.0,518.9282,642.2016,1589.4018,1398.6031,14.6392,21.6072,554.446,2394.9921,9054.7299,1.3016,47.4585,521.7155,2388.3169,8136.6633,8.3993,0.03,391.9857,2382.8817,100.2571,38.8387,23.2946
18,127,0.0031788888149852754,0.00029500457958676104,100.0,517.6139,640.8451,1590.1281,1401.6252,14.6308,21.6165,553.97,2387.5778,9074.566,1.2998,47.5439,522.0413,2389.711,8144.6855,8.419,0.0299,392.1785,2383.8928,99.9306,38.7395,23.2926
18,128,0.0011162869345344225,0.0001239568705711953,100.0,517.5766,639.5686,1593.3755,1401.4021,14.6234,21.6043,554.3085,2385.6847,9050.0647,1.2978,47.4399,521.7327,2388.5172,8132.5275,8.4217,0.03,390.9716,2384.1183,100.2353,38.7239,23.3474
18,129,0.002457064213282706,0.00016148860933980338,100.0,518.4366,644.0481,1589.6656,1401.8179,14.6443,21.6003,553.5686,2382.6888,9039.2557,1.2998,47.5185,522.5482,2386.4865,8144.1615,8.4218,0.0301,391.2181,2396.9789,99.9949,38.7827,23.2515
18,130,-0.00016066344673631994,0.0001745456325789097,100.0,519.3564,641.0971,1590.1546,1396.8152,14.6385,21.643,555.6519,2384.9832,9047.8593,1.2975,47.5815,521.6664,2393.4336,8125.5121,8.4098,0.03,391.4467,2390.9963,99.9866,38.7869,23.2867
18,131,-0.0006156364257188524,0.00017177871037755326,100.0,519.0173,643.3883,1591.8544,1400.9405,14.6483,21.615,553.8145,2390.5588,9051.5198,1.3023,47.4484,522.0374,2390.1408,8134.4017,8.391,0.03,390.9148,2388.3262,100.0852,38.7846,23.298
18,132,0.0030501839494339994,0.00023224574235212512,100.0,519.0721,642.8411,1585.6137,1397.721,14.6408,21.615,554.0661,2391.3885,9069.7771,1.2998,47.4435,521.5818,2390.3203,8152.0485,8.4117,0.03,392.9163,2378.8473,100.1435,38.9307,23.3308
18,133,-0.0010507910071533687,0.0002501836659293181,100.0,518.7866,642.491,1585.6115,1397.0836,14.6336,21.6623,555.1566,2393.9593,9039.5003,1.2988,47.5809,521.2811,2388.8615,8146.8022,8.4278,0.03,391.6487,2389.2764,100.0664,38.7242,23.1907
18,134,-0.0001254723401318545,0.00014539354459959966,100.0,519.0785,642.4011,1588.933,1400.5521,14.6262,21.6297,554.1091,2389.7575,9040.1379,1.3007,47.5535,522.6936,2394.513,8132.6944,8.4042,0.0299,392.2614,2391.2071,100.0853,38.7728,23.2895
18,135,0.0011536808448850521,0.00024534166108597843,100.0,518.6624,643.2608,1588.8385,1401.6812,14.6082,21.5523,554.4406,2388.0751,9027.7263,1.3043,47.5737,521.0934,2384.8821,8124.2632,8.4166,0.03,392.106,2391.8786,99.861,38.8499,23.2301
18,136,0.004839940996677987,0.00017941754095468225,100.0,519.9274,642.7631,1591.9552,1403.1276,14.6246,21.5899,555.1683,2387.1423,9037.3524,1.2987,47.475,522.0932,2392.6933,8147.2965,8.4066,0.03,392.756,2383.7757,100.025,38.8308,23.2926
18,137,-0.0005003467852074182,0.0001632464290072128,100.0,519.5327,642.3033,1589.6469,1403.6552,14.6238,21.6076,554.4343,2388.4223,9053.5829,1.299,47.4554,520.605,2393.2192,8145.7402,8.4097,0.03,392.6992,2389.7543,99.994,38.8088,23.2697
18,138,0.0011952230189342555,4.419077958633689e-06,100.0,518.5001,643.5876,1589.2353,1402.7171,14.6324,21.6108,554.6156,2390.3541,9037.0064,1.3004,47.5482,521.4105,2385.2093,8157.6749,8.4057,0.0299,393.0112,2391.2102,100.1372,38.805,23.2469
18,139,0.0005046471066541274,0.00020625385387088312,100.0,518.7035,643.2822,1586.7849,1401.7569,14.658,21.6242,555.5308,2384.6302,9058.8628,1.2974,47.3517,522.1315,2388.7764,8126.8405,8.4125,0.03,391.8618,2384.9452,99.884,38.7628,23.2171
18,140,-0.0002517871437115915,0.0003453377131270595,100.0,519.4985,643.0177,1593.0576,1401.0895,14.6437,21.6189,554.8056,2387.0601,9033.2563,1.3051,47.4912,522.1803,2382.8956,8148.5276,8.4319,0.0299,391.8522,2389.9252,99.9567,38.6972,23.2661
18,141,0.001678691218747133,0.00020262341291442338,100.0,519.2271,641.0934,1592.3013,1398.5602,14.6212,21.6229,555.6603,2391.6451,9050.5831,1.302,47.4996,521.432,2390.8548,8132.1435,8.411,0.03,391.4802,2395.4281,100.081,38.7778,23.2309
18,142,-0.0021247452212782383,0.00014677777813789768,100.0,519.1752,643.4645,1588.9229,1402.3955,14.6331,21.6179,554.6606,2388.6747,9032.0762,1.3048,47.5115,522.2107,2390.6507,8166.4725,8.4175,0.0301,391.9994,2392.1,100.0593,38.9044,23.3208
18,143,-0.0010063649850053872,0.00018828276902326424,100.0,520.342,642.5271,1589.2552,1399.4669,14.6191,21.6263,555.6699,2387.2586,9054.4282,1.2994,47.474,522.4841,2384.0943,8151.2221,8.4404,0.03,391.1403,2386.7647,99.8214,38.7556,23.2865
18,144,-0.0009243413017624054,0.0002535467736296194,100.0,517.7766,644.2256,1588.5755,1403.2893,14.6225,21.5943,554.0055,2386.4937,9066.211,1.2969,47.4269,520.3818,2389.7963,8148.4123,8.4193,0.03,393.283,2388.0283,99.8255,38.6891,23.2356
18,145,-0.0007344498629231894,0.00027329938444400567,100.0,518.7252,643.1196,1591.7079,1404.5845,14.6056,21.6476,553.7254,2389.4735,9045.6638,1.3007,47.5846,520.9497,2387.729,8147.3381,8.4203,0.03,393.5372,2388.6103,99.9816,38.6924,23.2218
18,146,0.0018999531312324852,0.00021681999065924839,100.0,519.4939,642.3959,1592.1138,1398.9522,14.6135,21.6109,553.0764,2390.1419,9036.2274,1.3,47.4858,522.1432,2388.4664,8129.338,8.407,0.03,392.7545,2388.9577,100.1321,38.6886,23.2046
18,147,0.0011597515665414154,9.683898886813672e-05,100.0,517.8013,644.065,1591.5156,1402.8152,14.6101,21.6462,552.6473,2391.7801,9025.2621,1.2973,47.5687,522.7945,2384.1109,8124.0022,8.4155,0.03,391.6412,2390.1293,100.2409,38.7656,23.2365
18,148,0.0011715129851736722,0.0002073819522401299,100.0,518.445,644.2533,1590.6258,1400.3972,14.6305,21.6484,554.176,2383.8855,9038.0253,1.3009,47.6401,521.0952,2391.6061,8130.4465,8.4208,0.03,391.5461,2390.1994,100.1324,38.799,23.2268
18,149,0.001569713035012545,0.00018984896713533913,100.0,516.6398,643.8706,1591.3764,1403.2816,14.6225,21.6321,554.8259,2388.7964,9040.6131,1.3009,47.5587,519.7238,2391.119,8139.9541,8.4201,0.03,392.2886,2382.6804,99.8465,38.7364,23.1885
18,150,-0.0003030121565558953,0.00010809696273213719,100.0,519.9254,643.6212,1590.7581,1399.695,14.6142,21.5758,552.2903,2384.1458,9041.8854,1.2982,47.7742,520.4824,2382.4388,8151.1927,8.4184,0.03,392.1332,2391.1758,99.8158,38.7562,23.2306
18,151,0.0011428927728392754,0.0001280969526920976,100.0,519.9721,642.5164,1594.0607,1402.0572,14.6082,21.6887,553.8297,2389.2609,9042.1624,1.2997,47.6624,520.2294,2382.0962,8145.6705,8.4307,0.03,393.6797,2385.3808,99.6807,38.6908,23.1825
18,152,0.0002820281158056894,0.0001155186532783988,100.0,518.4269,643.1467,1592.5688,1400.8924,14.648,21.5679,554.4006,2390.152,9046.2402,1.3011,47.5907,521.4234,2392.904,8144.73,8.4022,0.03,392.9717,2390.6777,99.7383,38.6981,23.1768
18,153,0.001855521986674513,0.00036054059438222325,100.0,518.6618,642.5163,1593.3822,1403.2371,14.6012,21.5969,553.6981,2396.9631,9024.6554,1.2992,47.7136,521.2275,2386.9224,8129.3371,8.4125,0.0299,392.4484,2384.8728,99.7615,38.5775,23.1847
18,154,0.0008340787715404847,0.00029289702075925404,100.0,518.8983,641.0869,1595.3179,1401.0172,14.6581,21.5868,553.1567,2382.6527,9046.2594,1.3009,47.6439,520.5585,2390.0883,8127.2318,8.4448,0.03,392.1996,2386.6988,100.237,38.6694,23.1474
18,155,0.001268043733097538,0.00016263342949797343,100.0,519.2252,641.6001,1594.7639,1403.1928,14.6228,21.5501,553.8848,2390.147,9029.1227,1.2995,47.7462,521.5064,2385.5733,8123.4301,8.4308,0.03,391.4471,2385.7403,100.0991,38.6125,23.1843
18,156,0.0038845534671201366,0.0002830407347404083,100.0,518.7426,644.889,1593.0555,1404.0784,14.643,21.5982,554.4336,2387.9779,9027.9568,1.2994,47.5665,521.8191,2391.7111,8144.8177,8.4289,0.0299,392.533,2391.4715,100.0026,38.6255,23.1723
18,157,0.00080403729174398,0.00010015434414296955,100.0,518.1672,645.0393,1592.6118,1402.7456,14.5748,21.6225,553.3655,2387.55,9047.1929,1.299,47.7387,518.7089,2395.7276,8145.5054,8.4307,0.03,392.8314,2387.026,99.9014,38.6617,23.137
18,158,-0.00010651872743592844,0.00029919625617577325,100.0,519.2855,643.9698,1594.3241,1404.317,14.597,21.6201,553.3973,2390.0861,9035.5077,1.3008,47.7308,520.9541,2387.7271,8135.5251,8.4148,0.0299,392.3291,2388.6558,99.9929,38.5839,23.166
18,159,0.00023384098298324788,0.00011272966679446167,100.0,519.3658,645.5678,1592.8749,1401.5904,14.6298,21.6751,552.702,2389.0079,9051.1163,1.2974,47.673,521.964,2389.1141,8135.8453,8.4258,0.03,393.4324,2389.0425,100.3216,38.6941,23.1462
18,160,0.0017183633470633502,3.866318725289633e-05,100.0,519.5139,644.4537,1595.232,1400.4318,14.6246,21.628,553.0825,2388.0999,9046.6795,1.2977,47.7539,521.4813,2386.3436,8135.4429,8.4112,0.03,393.3261,2394.1316,100.2541,38.5855,23.1276
18,161,0.0009032291043522564,0.00019083427866142916,100.0,518.5675,643.5171,1599.3374,1403.6132,14.5874,21.6336,552.1772,2381.9965,9030.914,1.3002,47.7373,520.0921,2388.2103,8133.4849,8.4524,0.03,391.8567,2393.5221,99.9277,38.6489,23.1046
18,162,0.00144479081297926,0.00040702386887999937,100.0,520.1816,645.0089,1593.73,1401.0836,14.6098,21.6271,554.6392,2393.0967,9048.9842,1.3009,47.7109,521.4588,2386.5558,8154.9497,8.4184,0.0299,392.8751,2384.4003,100.1265,38.5365,23.1553
18,163,0.0015675050519864489,0.00017916386925117723,100.0,519.3392,644.6027,1589.1644,1400.7112,14.6431,21.6227,552.435,2390.8658,9042.3774,1.3003,47.6655,519.5605,2387.7936,8140.5615,8.4275,0.03,393.4201,2390.4291,99.9638,38.5788,23.1039
18,164,0.0029231270246542285,0.00037582722686267564,100.0,519.1029,643.7142,1589.8165,1402.3946,14.6302,21.6068,552.9164,2389.4534,9024.975,1.2995,47.6734,521.1337,2385.5099,8153.4584,8.4292,0.03,392.1499,2385.6952,100.3523,38.5978,23.1304
18,165,0.0007948408972251305,0.00031968580117827563,100.0,518.4934,645.8321,1593.3495,1404.2465,14.6438,21.6161,553.462,2390.8101,9050.3894,1.3004,47.6624,521.2196,2390.3856,8144.3855,8.4335,0.0299,393.8858,2388.945,100.0905,38.5136,23.1421
18,166,0.001881640297319681,0.00022876248818725405,100.0,519.1375,646.3109,1589.3537,1405.7599,14.6435,21.6482,554.4934,2391.474,9038.2387,1.3024,47.7391,521.3554,2395.0355,8138.3298,8.4245,0.0301,393.8559,2388.9962,100.0573,38.6034,23.0741
18,167,0.0013019108825371795,0.00022068812777234587,100.0,518.187,644.1332,1592.678,1402.4024,14.6426,21.6084,552.7599,2388.0787,9016.9323,1.2997,47.8513,519.3349,2392.0244,8145.7256,8.4436,0.03,393.427,2388.6196,99.9356,38.4879,23.102
18,168,0.0006978851365954406,-6.862483313301655e-06,100.0,519.4387,646.2085,1598.8118,1405.5532,14.6161,21.601,552.8518,2391.0441,9043.1414,1.3015,47.7844,521.6574,2389.1798,8144.0241,8.4459,0.03,393.3717,2392.9348,100.0678,38.4788,23.0384
18,169,0.0002733467670092333,0.00019288363501364074,100.0,518.7444,644.2432,1593.1799,1403.3892,14.6392,21.6267,552.4587,2389.0484,9055.5386,1.2997,47.7202,521.8284,2387.6155,8139.3878,8.4314,0.03,392.8299,2396.2601,99.9359,38.4188,23.026
18,170,-0.0030060744335468556,0.00013214435077884548,100.0,519.2808,644.3127,1595.064,1402.1153,14.6163,21.6224,553.3709,2393.9043,9036.9034,1.2994,47.7577,521.0557,2385.7054,8151.1738,8.43,0.03,392.4628,2389.8674,100.046,38.4939,23.1157
18,171,0.0012927177289973734,0.00019279564490452163,100.0,518.8007,643.7651,1594.3601,1407.1449,14.6398,21.5674,551.6156,2386.8383,9038.8298,1.299,47.9523,520.4593,2384.2629,8133.2018,8.4247,0.0301,393.2554,2390.347,99.7094,38.4666,23.0408
18,172,0.0002262513348164079,0.00025181472016161865,100.0,519.561,645.1905,1594.7161,1402.7824,14.5971,21.629,552.9044,2389.3308,9022.4778,1.3007,47.7471,519.9676,2388.2601,8142.4227,8.4621,0.03,393.3238,2391.8842,100.0704,38.3996,23.0616
18,173,-0.0005356847190666561,0.00015374492486179054,100.0,518.7781,645.7465,1596.0426,1408.4542,14.6371,21.6334,553.049,2387.3674,9063.694,1.3003,47.7816,520.2768,2389.1021,8138.088,8.4428,0.03,392.1047,2390.1726,99.8896,38.3988,23.0519
18,174,0.0007212711434268511,0.00023344358902145187,100.0,518.1885,645.7145,1596.2074,1402.0806,14.6113,21.582,552.7527,2389.239,9027.0146,1.304,47.7758,520.2212,2392.4017,8159.2059,8.4198,0.03,392.6229,2388.1293,100.109,38.4279,22.9155
18,175,0.00011560832057522631,0.00010108015801140179,100.0,518.4218,647.687,1593.264,1407.6014,14.6078,21.5551,553.8511,2380.9753,9051.2725,1.302,47.9219,520.4816,2383.8685,8122.9782,8.4225,0.03,393.1215,2385.4147,100.0725,38.3932,22.9752
18,176,0.00048253861109429975,0.0001947586669286294,100.0,518.8549,645.9707,1594.7784,1404.7545,14.5891,21.5979,553.1366,2385.8799,9048.1676,1.302,47.8875,520.3822,2389.3628,8135.7289,8.4455,0.0299,392.9027,2396.3662,99.7923,38.4089,23.0291
18,177,0.0019342255075262846,0.000156625210411574,100.0,517.7816,644.3479,1599.2416,1406.125,14.5791,21.6434,553.0481,2389.0943,9033.6112,1.2992,47.8532,519.5176,2383.652,8120.6106,8.4587,0.0301,392.911,2387.0785,99.9546,38.3347,22.9827
18,178,0.0002232995858198856,0.00032375016692668003,100.0,518.8153,643.8176,1600.3748,1408.7456,14.6128,21.6078,552.5864,2391.0409,9046.9906,1.3022,47.9373,519.3808,2390.6695,8147.7255,8.4704,0.0301,393.3646,2389.4112,100.0105,38.3914,22.9858
18,179,0.005272462986592006,0.00034599902154310524,100.0,520.2635,647.2348,1595.236,1407.6374,14.6045,21.5831,552.4705,2381.3642,9069.3503,1.3029,47.9951,519.7069,2387.0859,8156.2065,8.4413,0.0301,393.9044,2389.6829,100.084,38.3654,22.937
18,180,0.003152289377620999,0.0004786344091581039,100.0,518.7873,647.3531,1598.4659,1403.6623,14.6141,21.6534,552.4591,2390.8486,9060.0468,1.3004,47.9451,521.1784,2396.1886,8140.6832,8.4709,0.0299,392.9311,2388.7883,100.0115,38.3144,22.9164
18,181,0.00013716116636022454,0.0004097214874424805,100.0,518.427,649.1209,1599.8927,1406.2011,14.5723,21.5824,552.3448,2389.6087,9056.6843,1.2994,47.9867,520.2526,2393.2376,8156.8621,8.4474,0.03,393.3946,2389.7822,99.7288,38.3366,22.9144
18,182,-0.00183633522720336,0.00019086364194690193,100.0,519.438,648.4059,1594.8762,1410.757,14.5858,21.5786,553.3884,2389.8308,9046.6413,1.2975,47.9289,519.2588,2383.3013,8148.4276,8.4272,0.0301,394.4782,2384.3058,99.839,38.263,22.9575
18,183,0.001453645813761941,0.00021113155528415772,100.0,518.2237,648.887,1597.478,1408.523,14.6062,21.5848,552.046,2385.0063,9063.5623,1.2999,47.9027,520.0199,2388.1307,8148.7537,8.4439,0.03,393.7846,2388.2363,100.162,38.248,22.9093
18,184,0.002572198236884823,0.00032233560717986247,100.0,519.5393,646.4711,1595.8202,1406.7402,14.6127,21.6013,551.0006,2378.6866,9035.3046,1.3018,48.0539,521.0538,2386.5065,8131.6209,8.4219,0.0299,394.0632,2389.9566,99.8157,38.2766,22.9548
18,185,0.0010592015773354035,5.788696796313458e-05,100.0,518.5256,648.8142,1597.4272,1405.4196,14.6199,21.6183,552.3738,2386.6149,9041.9544,1.3026,48.0601,519.1424,2384.2131,8140.7031,8.4661,0.03,393.6826,2388.0839,99.9752,38.2359,22.89
18,186,0.0031232098086685883,0.00016496896445649894,100.0,519.1707,647.9527,1602.996,1409.7167,14.635,21.6445,552.7379,2387.7009,9036.274,1.2997,48.0014,519.6306,2387.0938,8132.7758,8.4822,0.0301,394.1489,2390.957,99.9459,38.2674,22.8802
18,187,-0.00012363849545379293,0.00026856792582632873,100.0,518.4618,647.6549,1597.7158,1408.261,14.6397,21.5638,551.8552,2383.3463,9048.8449,1.2972,48.0912,518.0864,2388.472,8125.5696,8.4494,0.03,393.2407,2388.2808,99.7363,38.1882,22.8541
18,188,0.0010172430756995017,0.00040616710283398983,100.0,518.2286,647.8595,1599.7167,1409.6877,14.6502,21.5289,553.385,2390.7889,9030.9656,1.301,48.0075,520.6099,2381.2175,8143.8837,8.4443,0.03,393.3549,2384.6461,99.9104,38.1605,22.8432
18,189,0.004540656509940037,0.0002648210446655781,100.0,517.645,646.894,1603.3161,1410.1278,14.659,21.603,551.949,2385.2544,9037.9747,1.2968,48.0724,520.1488,2388.8107,8169.1388,8.4863,0.03,393.346,2393.0401,100.0541,38.1997,22.8433
18,190,0.002966344560025799,0.00017339206958748106,100.0,519.1256,647.8327,1599.4337,1408.2684,14.6279,21.6085,551.6552,2387.1821,9036.4065,1.3039,48.0178,519.8743,2385.8206,8147.1501,8.4677,0.03,394.5095,2380.6739,100.2347,38.1329,22.8593
18,191,0.0019055339073046295,0.00032746896483507493,100.0,519.7281,648.6959,1593.7376,1409.2047,14.6271,21.7112,551.0524,2389.751,9056.6593,1.2975,48.0626,520.5737,2383.5178,8151.0835,8.4454,0.0299,393.6062,2388.6826,99.9542,38.1499,22.8927
18,192,0.004684159505241066,0.0004392937473453079,100.0,518.727,649.6752,1597.1454,1412.0444,14.6124,21.5617,551.7261,2388.283,9053.2405,1.3018,48.0848,519.9513,2389.2778,8140.5606,8.4519,0.03,394.4184,2391.5872,99.8404,38.0575,22.81
18,193,0.0007543727934715665,2.4646720609443123e-05,100.0,518.9098,650.2918,1602.1806,1406.4679,14.6198,21.6326,551.9139,2385.802,9040.1506,1.3009,48.1534,519.7337,2389.4758,8137.3933,8.4957,0.0299,393.5636,2388.7328,99.9099,38.0846,22.8061
18,194,0.0018556842889631026,8.973590532332178e-05,100.0,517.7434,648.9529,1597.9705,1411.5139,14.6135,21.6002,551.5315,2384.7373,9049.0988,1.2979,48.0934,520.1849,2387.8932,8135.169,8.4616,0.03,394.2708,2389.4912,100.0427,38.0729,22.8148
18,195,0.002587423529425619,0.00023947393733458295,100.0,518.0422,649.0944,1597.1863,1407.3151,14.6033,21.5884,552.2023,2383.6599,9070.7537,1.2979,48.1709,520.8392,2392.4063,8135.4614,8.4769,0.0299,394.93,2386.526,99.8459,37.991,22.7538
18,196,0.0003211206409252065,0.0003296012435829035,100.0,517.8608,650.4533,1601.6163,1406.6653,14.6023,21.628,552.9017,2388.8235,9048.1671,1.3011,48.1459,519.1465,2392.3879,8132.0031,8.4703,0.03,394.0987,2386.245,100.0067,37.9339,22.7149
18,197,3.752068078591872e-05,0.0002442824800475055,100.0,518.0539,649.5841,1606.5867,1409.6084,14.6121,21.6119,551.9687,2388.5287,9036.0649,1.2978,48.2537,521.0645,2385.965,8120.9757,8.4574,0.03,394.5862,2388.262,100.062,38.0152,22.7753
18,198,0.00035684996171211274,0.00015476590731223377,100.0,518.4962,649.0506,1603.2106,1412.2464,14.6099,21.6406,550.304,2387.9103,9028.6145,1.3002,48.1687,520.0813,2384.5156,8140.84,8.4767,0.0299,395.1802,2387.904,99.9356,37.9035,22.6993
18,199,-0.001986114501908896,0.00015451534614868313,100.0,518.9349,650.1377,1603.4316,1410.3904,14.5844,21.6254,551.1499,2390.9602,9035.6371,1.3023,48.1407,519.3525,2386.7682,8160.2104,8.4752,0.03,395.1636,2389.7307,100.0199,37.9128,22.6719
18,200,0.00043247928919122147,9.00793640746034e-05,100.0,519.6934,649.069,1596.8924,1412.1164,14.5989,21.5882,550.9635,2386.0839,9053.1319,1.2971,48.2749,518.7289,2393.0036,8115.7558,8.4754,0.03,394.1721,2386.5746,100.0181,37.9394,22.6699
18,201,0.001541783617765271,0.00021551464184288495,100.0,519.2063,652.8672,1600.6896,1409.0338,14.6473,21.6194,550.7529,2390.4328,9044.1694,1.3012,48.2426,519.3336,2390.5898,8131.5191,8.4593,0.0299,394.524,2382.3065,100.0914,38.0043,22.6791
18,202,0.0013517374338513103,0.00024078587919879757,100.0,520.0791,649.7601,1605.4125,1412.5231,14.6366,21.6493,551.4874,2384.9907,9041.2189,1.2992,48.2596,517.9527,2388.8014,8141.7365,8.4656,0.03,393.185,2383.3008,100.0525,37.8596,22.6546
18,203,0.002641155257077351,3.648881086431842e-05,100.0,518.4802,651.2207,1600.6239,1410.1972,14.637,21.6023,550.9895,2384.7455,9016.3159,1.3017,48.2946,519.438,2388.8508,8123.2539,8.4603,0.0301,394.9686,2388.7744,99.8746,37.9104,22.6382
18,204,0.00030374037666736997,0.0002299418459982962,100.0,518.8246,651.1482,1598.836,1414.4317,14.5843,21.6252,551.3039,2387.3297,9055.7813,1.3005,48.356,518.4704,2395.0686,8146.6089,8.506,0.03,395.2606,2388.3374,100.0003,37.7451,22.6454
18,205,0.0013660816181651405,1.727705951118052e-05,100.0,517.917,652.0141,1600.4716,1413.7387,14.626,21.5936,550.5114,2387.3175,9063.9184,1.2975,48.3031,519.1575,2388.0161,8163.8508,8.4907,0.03,394.7937,2388.3769,99.7767,37.6438,22.6141
18,206,0.0002963460363022626,0.00022503346799769612,100.0,517.8624,652.5259,1604.595,1413.0859,14.6254,21.624,548.4363,2386.3894,9036.4653,1.3011,48.3471,518.5561,2391.2164,8130.6068,8.483,0.03,394.3997,2386.7668,100.182,37.8665,22.6627
18,207,0.0017076662970620922,0.00016412962141971023,100.0,517.8677,651.092,1605.3998,1411.8585,14.6028,21.5512,550.4691,2392.0329,9035.458,1.3001,48.2562,518.5706,2387.8203,8141.2734,8.4911,0.0301,394.8312,2387.2869,99.9687,37.7715,22.6134
18,208,0.001403892216178046,9.059654203909428e-05,100.0,518.6439,649.464,1601.5823,1412.4975,14.6228,21.5893,550.4855,2387.0735,9060.9306,1.2993,48.3856,518.3361,2384.23,8143.2996,8.4725,0.03,396.067,2390.5495,99.9373,37.6995,22.5635
18,209,0.0012363299054611553,0.00010930480667610483,100.0,519.3071,650.7447,1605.3831,1415.0444,14.6333,21.6387,549.1254,2389.42,9070.3494,1.2994,48.5231,517.7081,2392.8333,8138.065,8.4888,0.0301,394.8488,2393.0795,99.8857,37.7831,22.5029
18,210,4.811701503404668e-05,-3.756464695814295e-05,100.0,518.9358,652.6513,1607.4094,1413.9777,14.5731,21.5713,550.7575,2390.7599,9036.1745,1.3019,48.5976,519.9902,2389.8719,8138.4579,8.4863,0.03,395.6314,2385.69,100.0716,37.7111,22.547
18,211,-0.0004459396257018105,0.00017321646538839532,100.0,520.1612,653.5951,1605.9794,1416.5828,14.6404,21.5816,549.9463,2388.7887,9055.1894,1.3,48.3487,517.3612,2389.3034,8129.2923,8.4966,0.03,395.6009,2389.2193,99.9717,37.5405,22.513
18,212,-0.0006391842220731963,0.00011710925659726594,100.0,517.5522,651.9695,1602.8864,1414.8374,14.6213,21.5497,550.5644,2389.4679,9067.4859,1.3003,48.4621,518.6913,2382.1503,8129.3932,8.4981,0.0301,395.6113,2386.3597,99.7925,37.6694,22.4698
18,213,0.0011974702655568519,0.0003644850159619107,100.0,518.3213,652.1102,1602.582,1418.3629,14.6128,21.6804,549.8845,2388.0153,9038.3433,1.2989,48.5476,519.9541,2391.3881,8132.5449,8.5061,0.03,395.4673,2397.0226,100.1304,37.5791,22.4405
